gene_id,Am_03,Am_06,Am_09,Am_12,Am_15,Am_16,Am_17,Am_18,Am_19,Am_20,Am_21,Am_22,Am_23,Am_24,Am_27
gene-TUBGCP2|TUBGCP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423669|LOC128423669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423556|LOC128423556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423479|LOC128423479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CD180|CD180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423796|LOC128423796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCNB1|CCNB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CENPH|CENPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MRPS36|MRPS36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SERINC5|SERINC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-THBS4|THBS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MTX3|MTX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TENT2|TENT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARSB|ARSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423660|LOC128423660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423123|LOC128423123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423800|LOC128423800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OTP|OTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423383|LOC128423383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423814|LOC128423814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423052|LOC128423052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CRHBP|CRHBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-S100Z|S100Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-F2RL1|F2RL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423793|LOC128423793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423281|LOC128423281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423302|LOC128423302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423378|LOC128423378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423212|LOC128423212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423213|LOC128423213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IQGAP2|IQGAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-F2RL2|F2RL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SV2C|SV2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-POC5|POC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423072|LOC128423072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANKDD1B|ANKDD1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-POLK|POLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HMGCR|HMGCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GCNT4|GCNT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM169A|FAM169A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GFM2|GFM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HEXB|HEXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ENC1|ENC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423649|LOC128423649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAK-CUU-40|TRNAK-CUU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARHGEF28|ARHGEF28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423270|LOC128423270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UTP15|UTP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM174|TMEM174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM171|TMEM171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ZNF366|ZNF366,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
gene-PTCD2|PTCD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MRPS27|MRPS27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CARTPT|CARTPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MCCC2|MCCC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-BDP1|BDP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423295|LOC128423295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANAPC2|ANAPC2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
gene-OCLN|OCLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MARVELD2|MARVELD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-AK6|AK6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCDC125|CCDC125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ZFYVE16|ZFYVE16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM151B|FAM151B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423747|LOC128423747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423738|LOC128423738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MSH3|MSH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ACOT12|ACOT12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ATG10|ATG10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423079|LOC128423079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423294|LOC128423294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423310|LOC128423310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423254|LOC128423254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM167A|TMEM167A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-XRCC4|XRCC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HAPLN1|HAPLN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423506|LOC128423506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EDIL3|EDIL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423020|LOC128423020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423305|LOC128423305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423769|LOC128423769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422999|LOC128422999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM161B|TMEM161B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAR-CCU-11|TRNAR-CCU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423134|LOC128423134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423135|LOC128423135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423699|LOC128423699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MBLAC2|MBLAC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ADGRV1|ADGRV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423438|LOC128423438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423437|LOC128423437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423489|LOC128423489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423025|LOC128423025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423783|LOC128423783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423782|LOC128423782,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0
gene-LOC128423276|LOC128423276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423724|LOC128423724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KIAA0825|KIAA0825,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
gene-LOC128423815|LOC128423815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423639|LOC128423639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLF1|SLF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MCTP1|MCTP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423030|LOC128423030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM81B|FAM81B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SKIC3|SKIC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARSK|ARSK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GPR150|GPR150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RFESD|RFESD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SPATA9|SPATA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GLRX|GLRX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAR-CCU-12|TRNAR-CCU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423367|LOC128423367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PCSK1|PCSK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423346|LOC128423346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LNPEP|LNPEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423344|LOC128423344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LIX1|LIX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RIOK2|RIOK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423342|LOC128423342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423347|LOC128423347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RGMB|RGMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ST8SIA4|ST8SIA4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
gene-SLCO4C1|SLCO4C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GIN1|GIN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MACIR|MACIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NUDT12|NUDT12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423322|LOC128423322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423412|LOC128423412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423129|LOC128423129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423816|LOC128423816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EFNA5|EFNA5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423663|LOC128423663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FER|FER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM232|TMEM232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423008|LOC128423008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC25A46|SLC25A46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-WDR36|WDR36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-STARD4|STARD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423476|LOC128423476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423809|LOC128423809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423808|LOC128423808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SRP19|SRP19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423477|LOC128423477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DCP2|DCP2,0,3,0,0,3,5,0,0,0,0,0,5,0,0,0
gene-MCC|MCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423478|LOC128423478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423453|LOC128423453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRIM36|TRIM36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCDC112|CCDC112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423158|LOC128423158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TICAM2|TICAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMED7|TMED7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423159|LOC128423159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDO1|CDO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LVRN|LVRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARL14EPL|ARL14EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-COMMD10|COMMD10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423693|LOC128423693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423532|LOC128423532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DTWD2|DTWD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423434|LOC128423434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TNFAIP8|TNFAIP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423435|LOC128423435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRR16|PRR16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423425|LOC128423425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SRFBP1|SRFBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423173|LOC128423173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOX|LOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423356|LOC128423356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SNCAIP|SNCAIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423056|LOC128423056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423792|LOC128423792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423296|LOC128423296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423162|LOC128423162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PPIC|PPIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423762|LOC128423762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRDM6|PRDM6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CEP120|CEP120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GRAMD2B|GRAMD2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PHAX|PHAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TEX43|TEX43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423301|LOC128423301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423497|LOC128423497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423465|LOC128423465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MEGF10|MEGF10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CTXN3|CTXN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422996|LOC128422996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC12A2|SLC12A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FBN2|FBN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC27A6|SLC27A6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ADAMTS19|ADAMTS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423038|LOC128423038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MINAR2|MINAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CHSY3|CHSY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HINT1|HINT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LYRM7|LYRM7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423694|LOC128423694,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0
gene-SPTLC1|SPTLC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ROR2|ROR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423427|LOC128423427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423142|LOC128423142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SYK|SYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DIRAS2|DIRAS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423503|LOC128423503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423759|LOC128423759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423667|LOC128423667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GADD45G|GADD45G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAI-GAU-36|TRNAI-GAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SEMA4D|SEMA4D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CKS2|CKS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SHC3|SHC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-S1PR3|S1PR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423702|LOC128423702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423652|LOC128423652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NXNL2|NXNL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423336|LOC128423336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MFSD14B|MFSD14B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423439|LOC128423439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423798|LOC128423798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423033|LOC128423033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423034|LOC128423034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423035|LOC128423035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423176|LOC128423176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423460|LOC128423460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRXL2C|PRXL2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423289|LOC128423289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC35D2|SLC35D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HSD17B3|HSD17B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423292|LOC128423292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PTCH1|PTCH1,0,6,3,0,6,8,0,0,0,0,0,0,0,0,0
gene-LOC128423720|LOC128423720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423509|LOC128423509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAC-GCA-11|TRNAC-GCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423315|LOC128423315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DAPK1|DAPK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423575|LOC128423575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423794|LOC128423794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423564|LOC128423564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GOLM1|GOLM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423570|LOC128423570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423571|LOC128423571,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
gene-LOC128423799|LOC128423799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NTRK2|NTRK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAK-UUU-17|TRNAK-UUU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423573|LOC128423573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC28A3|SLC28A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RMI1|RMI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-QNG1|QNG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KIF27|KIF27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IDNK|IDNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423245|LOC128423245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RASEF|RASEF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423358|LOC128423358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423703|LOC128423703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423363|LOC128423363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423704|LOC128423704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423496|LOC128423496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PSAT1|PSAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CEP78|CEP78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423785|LOC128423785,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0
gene-LOC128423130|LOC128423130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423131|LOC128423131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423644|LOC128423644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FOXB2|FOXB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRUNE2|PRUNE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GCNT1|GCNT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RFK|RFK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PCSK5|PCSK5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423454|LOC128423454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423410|LOC128423410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OSTF1|OSTF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NMRK1|NMRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423076|LOC128423076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C11H9orf40|C11H9orf40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRPM6|TRPM6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423788|LOC128423788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RORB|RORB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANXA1|ANXA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423298|LOC128423298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423266|LOC128423266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GDA|GDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C11H9orf85|C11H9orf85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CEMIP2|CEMIP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423062|LOC128423062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423067|LOC128423067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423306|LOC128423306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MAMDC2|MAMDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CFAP95|CFAP95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PTAR1|PTAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-APBA1|APBA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ENTREP1|ENTREP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423553|LOC128423553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TJP2|TJP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423554|LOC128423554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423555|LOC128423555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM252|TMEM252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PGM5|PGM5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423549|LOC128423549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DOCK8|DOCK8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423426|LOC128423426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423297|LOC128423297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423381|LOC128423381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128398346|LOC128398346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
